Darījumu skaits atlasē,Darījuma ID,Objekts,Īpašuma kadastra numurs,Adreses pieraksts,Novads,Pilsēta,Pagasts,Darījuma datums,"Darījuma summa, EUR",Zemes vienību kadastra apzīmējumi(saraksts) (viena darījuma ietvaros) ,Zemes daļas(skaitītājs),Zemes daļas(saucējs),"Pārdotā zemes kopplatība, m2 ",NĪLM grupas kods (lielākais pēc platības),NĪLM kodi(saraksts),Būvju skaits ,Būves kadastra apzīmējums,Būves daļas(skaitītājs),Būves daļas(saucējs),Būves lietošanas veida nosaukums,Būves lietošanas veida kods,Būves virszemes stāvu skaits,"Būves apbūves laukums, m2","Būves kopplatība, m2","Būves būvtilpums, m3",Būves ārsienu materiāla nosaukums,Būves ekspluatācijas uzsākšanas gads,"Būves fiziskais nolietojums, %",Būves kadastra apzīmējumu saraksts (viena darījuma ietvaros),Telpu grupu skaits (viena darījuma ietvaros),Dzīvokļu skaits (viena darījuma ietvaros),Telpu grupas kadastra apzīmējums,Telpu grupas daļas(skaitītājs),Telpu grupas daļas(saucējs),Telpu grupas lietošanas veida kods,Telpu grupas zemākais stāvs,Telpu grupas augstākais stāvs,"Telpu grupas platība, m2","Dzīvokļa kopplatība, m2",Telpu skaits telpu grupā,Istabu skaits dzīvoklī
24464,1137450,Dz,01009278188,"Stabu iela 87A - 45, Rīga, LV-1009",NULL,Rīga,NULL,5/3/2023,96000,01000320088,139,10629,35.77, 07,"601(141), 702(2169), 801(291), 902(44), 1001(90)",4,01000320006004,139,10629,Triju vai vairāku dzīvokļu mājas,1122,4,282,1078.9,4501,2907 - Māla ķieģeļi,"1900, 1970",38,"1000320006004, 1000320006003, 1000320006002, 1000320006001",0,1,01000320006004005,1,1,1122,1,1,42,42,4,2
24464,1134779,Dz,01009278146,"Stabu iela 87A - 46, Rīga, LV-1009",NULL,Rīga,NULL,3/27/2023,81999.25,01000320088,529,31887,45.37, 07,"601(141), 702(2169), 801(291), 902(44), 1001(90)",4,01000320006004,529,31887,Triju vai vairāku dzīvokļu mājas,1122,4,282,1078.6,4501,2907 - Māla ķieģeļi,"1900, 1970",38,"1000320006004, 1000320006003, 1000320006002, 1000320006001",0,1,01000320006004006,1,1,1122,1,1,52.9,52.9,6,3
24464,1137313,Dz,01009278143,"Stabu iela 87A - 47, Rīga, LV-1009",NULL,Rīga,NULL,4/19/2023,76647,01000320088,523,31887,44.86, 07,"601(141), 702(2169), 801(291), 902(44), 1001(90)",4,01000320006004,523,31887,Triju vai vairāku dzīvokļu mājas,1122,4,282,1078.9,4501,2907 - Māla ķieģeļi,"1900, 1970",38,"1000320006004, 1000320006003, 1000320006002, 1000320006001",0,1,01000320006004007,1,1,1122,1,1,52.3,52.3,6,3
24464,1126694,Dz,01009278144,"Stabu iela 87A - 48, Rīga, LV-1009",NULL,Rīga,NULL,12/23/2022,44006.93,01000320088,458,31887,39.28, 07,"601(141), 702(2169), 801(291), 902(44), 1001(90)",4,01000320006004,458,31887,Triju vai vairāku dzīvokļu mājas,1122,4,282,1078.6,4501,2907 - Māla ķieģeļi,"1900, 1970",38,"1000320006004, 1000320006003, 1000320006002, 1000320006001",0,1,01000320006004008,1,1,1122,1,1,45.8,45.8,5,2
2211,1175006,Dz,01009278173,"Stabu iela 87A - 49, Rīga, LV-1009",NULL,Rīga,NULL,1/12/2024,117320,01000320088,421,31887,36.11, 07,"601(141), 702(2169), 801(291), 902(44), 1001(90)",4,01000320006004,421,31887,Triju vai vairāku dzīvokļu mājas,1122,4,282,1079.2,4501,2907 - Māla ķieģeļi,"1900, 1970",38,"1000320006004, 1000320006003, 1000320006002, 1000320006001",0,1,01000320006004009,1,1,1122,2,2,41.9,41.9,6,2
24464,1126695,Dz,01009278173,"Stabu iela 87A - 49, Rīga, LV-1009",NULL,Rīga,NULL,12/23/2022,40451.79,01000320088,421,31887,36.11, 07,"601(141), 702(2169), 801(291), 902(44), 1001(90)",4,01000320006004,421,31887,Triju vai vairāku dzīvokļu mājas,1122,4,282,1078.6,4501,2907 - Māla ķieģeļi,"1900, 1970",38,"1000320006004, 1000320006003, 1000320006002, 1000320006001",0,1,01000320006004009,1,1,1122,2,2,42.1,42.1,6,2
24464,1140903,Dz,01009278133,"Stabu iela 87A - 50, Rīga, LV-1009",NULL,Rīga,NULL,3/6/2023,50400,01000320088,560,31887,48.03, 07,"601(141), 702(2169), 801(291), 902(44), 1001(90)",4,01000320006004,560,31887,Triju vai vairāku dzīvokļu mājas,1122,4,282,1078.9,4501,2907 - Māla ķieģeļi,"1900, 1970",38,"1000320006004, 1000320006003, 1000320006002, 1000320006001",0,1,01000320006004010,1,1,1122,2,2,56,56,6,3
24464,1154395,Dz,01009278133,"Stabu iela 87A - 50, Rīga, LV-1009",NULL,Rīga,NULL,8/9/2023,110000,01000320088,560,31887,48.03, 07,"601(141), 702(2169), 801(291), 902(44), 1001(90)",4,01000320006004,560,31887,Triju vai vairāku dzīvokļu mājas,1122,4,282,1079.2,4501,2907 - Māla ķieģeļi,"1900, 1970",38,"1000320006004, 1000320006003, 1000320006002, 1000320006001",0,1,01000320006004010,1,1,1122,2,2,56,56,6,3
24464,1128620,Dz,01009278132,"Stabu iela 87A - 52, Rīga, LV-1009",NULL,Rīga,NULL,2/22/2023,80000,01000320088,475,31887,40.74, 07,"601(141), 702(2169), 801(291), 902(44), 1001(90)",4,01000320006004,475,31887,Triju vai vairāku dzīvokļu mājas,1122,4,282,1078.6,4501,2907 - Māla ķieģeļi,"1900, 1970",38,"1000320006004, 1000320006003, 1000320006002, 1000320006001",0,1,01000320006004012,1,1,1122,2,2,47.5,47.5,5,2
24464,1154009,Dz,01009278163,"Stabu iela 87A - 53, Rīga, LV-1009",NULL,Rīga,NULL,3/6/2023,38430,01000320088,427,31887,36.62, 07,"601(141), 702(2169), 801(291), 902(44), 1001(90)",4,01000320006004,427,31887,Triju vai vairāku dzīvokļu mājas,1122,4,282,1079.2,4501,2907 - Māla ķieģeļi,"1900, 1970",38,"1000320006004, 1000320006003, 1000320006002, 1000320006001",0,1,01000320006004013,1,1,1122,3,3,42.7,42.7,5,2
24464,1129529,Dz,01009278156,"Stabu iela 87A - 56, Rīga, LV-1009",NULL,Rīga,NULL,2/20/2023,66816,01000320088,479,31887,41.08, 07,"601(141), 702(2169), 801(291), 902(44), 1001(90)",4,01000320006004,479,31887,Triju vai vairāku dzīvokļu mājas,1122,4,282,1078.6,4501,2907 - Māla ķieģeļi,"1900, 1970",38,"1000320006004, 1000320006003, 1000320006002, 1000320006001",0,1,01000320006004016,1,1,1122,3,3,47.9,47.9,5,2
24464,1135253,Dz,01009278122,"Stabu iela 87A - 57, Rīga, LV-1009",NULL,Rīga,NULL,3/29/2023,39060,01000320088,434,31887,37.22, 07,"601(141), 702(2169), 801(291), 902(44), 1001(90)",4,01000320006004,434,31887,Triju vai vairāku dzīvokļu mājas,1122,4,282,1078.6,4501,2907 - Māla ķieģeļi,"1900, 1970",38,"1000320006004, 1000320006003, 1000320006002, 1000320006001",0,1,01000320006004017,1,1,1122,4,4,43.4,43.4,5,2
24464,1151738,Dz,01009278164,"Stabu iela 87A - 60, Rīga, LV-1009",NULL,Rīga,NULL,7/31/2023,43020,01000320088,478,31887,41, 07,"601(141), 702(2169), 801(291), 902(44), 1001(90)",4,01000320006004,478,31887,Triju vai vairāku dzīvokļu mājas,1122,4,282,1079.2,4501,2907 - Māla ķieģeļi,"1900, 1970",38,"1000320006004, 1000320006003, 1000320006002, 1000320006001",0,1,01000320006004020,1,1,1122,4,4,47.8,47.8,5,2
24464,1140319,T,01009272916,"Stabu iela 91 k-2 - 47, Rīga, LV-1009",NULL,Rīga,NULL,11/1/2022,20000,01000320036,24,2459,14.5, 07,"702(1361), 801(65), 1001(48), 1002(12)",2,01000320036002,24,2459,Triju vai vairāku dzīvokļu mājas,1122,5,439.6,2028,8463,2907 - Māla ķieģeļi,1909,35,"1000320036002, 1000320036001",1,0,01000320036002056,1,1,1251,-1,-1,35.7,0,1,0
24464,1132250,Dz,01009226392,"Stabu iela 92 - 4, Rīga, LV-1009",NULL,Rīga,NULL,3/22/2023,100000,01000320081,613,29012,17.52, 07,"703(684), 801(145)",1,01000320081001,613,29012,Triju vai vairāku dzīvokļu mājas,1122,6,651.4,3231.7,14705,2907 - Māla ķieģeļi,"1901, 2006",34,01000320081001,0,1,01000320081001007,1,1,1122,2,2,61.3,61.3,5,2
24464,1160838,Dz,01009192884,"Stabu iela 93 k-2 - 18, Rīga, LV-1009",NULL,Rīga,NULL,10/6/2023,48000,01000320035,4595,223413,20.22, 07,"702(905), 1001(78)",3,01000320035002,4595,223413,Triju vai vairāku dzīvokļu mājas,1122,5,282.8,1296,5260,2907 - Māla ķieģeļi,"1913, 2020",52,"1000320035003, 1000320035002, 1000320035001",0,1,01000320035002018,1,1,1122,1,1,46,46,6,2
24464,1140827,Dz,01009236034,"Stabu iela 93 k-2 - 34, Rīga, LV-1009",NULL,Rīga,NULL,5/24/2023,89000,01000320035,4951,223413,21.78, 07,"702(905), 1001(78)",3,01000320035002,4951,223413,Triju vai vairāku dzīvokļu mājas,1122,5,282.8,1297.1,5260,2907 - Māla ķieģeļi,"1913, 2020",51,"1000320035003, 1000320035002, 1000320035001",0,1,01000320035002034,1,1,1122,5,5,49.6,49.6,6,2
24464,1141283,Dz,01009096412,"Stabu iela 94 - 4, Rīga, LV-1009",NULL,Rīga,NULL,6/2/2023,182000,01000320082,1129,10570,90.58, 07,703(848),1,01000320082001,1129,10570,Triju vai vairāku dzīvokļu mājas,1122,6,260.9,1326.8,5141,2908 - Silikātķieģeļi,1902,40,01000320082001,0,1,01000320082001004,1,1,1122,2,2,112.9,100.2,11,2
24464,1154722,Dz,01009282638,"Stabu iela 95 - 23, Rīga, LV-1009",NULL,Rīga,NULL,8/21/2023,40000,01000320034,123,4238,28.33, 07,702(976),3,01000320034001,123,4238,Triju vai vairāku dzīvokļu mājas,1122,5,291.1,1317.5,5333,2907 - Māla ķieģeļi,"1937, 2021",45,"1000320034006, 1000320034002, 1000320034001",0,1,01000320034001001,1,1,1122,1,1,61.5,61.5,6,3
24464,1160043,Dz,01009282639,"Stabu iela 95 - 24, Rīga, LV-1009",NULL,Rīga,NULL,9/29/2023,80000,01000320034,291,10595,26.81, 07,702(976),3,01000320034001,291,10595,Triju vai vairāku dzīvokļu mājas,1122,5,291.1,1317.5,5333,2907 - Māla ķieģeļi,"1937, 2021",45,"1000320034006, 1000320034002, 1000320034001",0,1,01000320034001002,1,1,1122,1,1,55.9,55.9,6,2
24464,1167585,Dz,01009282666,"Stabu iela 95 k-1 - 10, Rīga, LV-1009",NULL,Rīga,NULL,11/10/2023,61000,01000320034,583,21190,26.85, 07,702(976),3,01000320034002,583,21190,Triju vai vairāku dzīvokļu mājas,1122,5,293,1353.7,5787,2907 - Māla ķieģeļi,1907,54,"1000320034006, 1000320034002, 1000320034001",0,1,01000320034002010,1,1,1122,3,3,58.3,58.3,7,2
24464,1170588,Dz,01000320083,"Stabu iela 96 - 9, Rīga, LV-1009",NULL,Rīga,NULL,12/11/2023,124000,01000320083,5,72,81.18, 07,702(1169),1,01000320083001,5,72,Triju vai vairāku dzīvokļu mājas,1122,5,315.9,1405.3,5479,2907 - Māla ķieģeļi,1936,41,01000320083001,0,1,01000320083001009,1,1,1122,3,3,70,70,7,3
24464,1134360,Dz,01009266501,"Stabu iela 99 - 12, Rīga, LV-1009",NULL,Rīga,NULL,3/24/2023,190000,01000320032,987,13921,76, 07,"703(952), 801(120)",1,01000320032001,987,13921,Triju vai vairāku dzīvokļu mājas,1122,6,351,1676.8,7032,2907 - Māla ķieģeļi,1909,31,01000320032001,0,1,01000320032001008,1,1,1122,4,4,98.7,98.7,6,3
24464,1161463,Dz,01009276967,"Tērbatas iela 20 - 20, Rīga, LV-1011",NULL,Rīga,NULL,9/25/2023,250000,01000210063,581,27275,36.53, 07,"703(1540), 801(175)",4,01000210063001,581,27275,Triju vai vairāku dzīvokļu mājas,1122,6,844.3,4064.5,19883,2907 - Māla ķieģeļi,1900,60,"1000210063004, 1000210063003, 1000210063002, 1000210063001",0,1,01000210063001020,1,1,1122,4,4,116.2,116.2,11,5
24464,1120730,Dz,01000210063,"Tērbatas iela 20 - 23, Rīga, LV-1011",NULL,Rīga,NULL,12/21/2022,95000,01000210063,0,115,0, 07,"703(1540), 801(175)",4,01000210063001,0,115,Triju vai vairāku dzīvokļu mājas,1122,6,844.3,4063.2,19883,2907 - Māla ķieģeļi,1900,60,"1000210063004, 1000210063003, 1000210063002, 1000210063001",0,1,01000210063001023,1,1,1122,5,5,49.6,49.6,6,2
24464,1163039,Dz,01009276992,"Tērbatas iela 20 - 9, Rīga, LV-1011",NULL,Rīga,NULL,10/19/2023,146800,01000210063,186,5455,58.48, 07,"703(1540), 801(175)",4,01000210063001,186,5455,Triju vai vairāku dzīvokļu mājas,1122,6,844.3,4064.5,19883,2907 - Māla ķieģeļi,1900,60,"1000210063004, 1000210063003, 1000210063002, 1000210063001",0,1,01000210063001009,1,1,1122,6,6,186,186,15,7
24464,1132791,T,01000210063,"Tērbatas iela 20A - 1B, Rīga, LV-1011",NULL,Rīga,NULL,3/23/2023,36000,01000210063,1,292,5.87, 07,"703(1540), 801(175)",4,01000210063002,1,292,Triju vai vairāku dzīvokļu mājas,1122,7,327.4,1959.7,8704,2907 - Māla ķieģeļi,"1900, 2016",0,"1000210063004, 1000210063003, 1000210063002, 1000210063001",3,0,01000210063002031,1,1,1274,-1,-1,52.6,0,2,0
24464,1132791,T,01000210063,"Tērbatas iela 20A - 1B, Rīga, LV-1011",NULL,Rīga,NULL,3/23/2023,36000,01000210063,1,292,5.87, 07,"703(1540), 801(175)",4,01000210063002,1,292,Triju vai vairāku dzīvokļu mājas,1122,7,327.4,1959.7,8704,2907 - Māla ķieģeļi,"1900, 2016",0,"1000210063004, 1000210063003, 1000210063002, 1000210063001",3,0,01000210063002032,1,1,1274,-1,-1,62.3,0,1,0
24464,1132791,T,01000210063,"Tērbatas iela 20A - 1B, Rīga, LV-1011",NULL,Rīga,NULL,3/23/2023,36000,01000210063,1,292,5.87, 07,"703(1540), 801(175)",4,01000210063002,1,292,Triju vai vairāku dzīvokļu mājas,1122,7,327.4,1959.7,8704,2907 - Māla ķieģeļi,"1900, 2016",0,"1000210063004, 1000210063003, 1000210063002, 1000210063001",3,0,01000210063002033,1,1,1274,-1,-1,49.4,0,2,0
24464,1153215,Dz,01009276987,"Tērbatas iela 20A - 9, Rīga, LV-1011",NULL,Rīga,NULL,3/25/2020,150000,01000210063,417,27275,26.22, 07,"703(1540), 801(175)",4,01000210063002,417,27275,Triju vai vairāku dzīvokļu mājas,1122,7,327.4,1959.7,8704,2907 - Māla ķieģeļi,"1900, 2016",0,"1000210063004, 1000210063003, 1000210063002, 1000210063001",0,1,01000210063002022,1,1,1122,3,3,83.4,83.4,5,3
24464,1134823,Dz,01009255231,"Tērbatas iela 33 - 32, Rīga, LV-1011",NULL,Rīga,NULL,4/11/2023,118000,01000220060,761,71526,23.52, 07,"703(1811), 801(390), 1001(10)",3,01000220060002,761,71526,Triju vai vairāku dzīvokļu mājas,1122,6,849.9,3983.7,19409,2907 - Māla ķieģeļi,1900,34,"1000220060003, 1000220060002, 1000220060001",0,1,01000220060002019,1,1,1122,3,3,76.1,76.1,7,3
24464,1153209,Dz,01009255192,"Tērbatas iela 33 - 34, Rīga, LV-1011",NULL,Rīga,NULL,8/15/2023,40500,01000220060,764,71393,23.66, 07,"703(1811), 801(390), 1001(10)",3,01000220060002,764,71393,Triju vai vairāku dzīvokļu mājas,1122,6,849.9,3983.7,19409,2907 - Māla ķieģeļi,1900,34,"1000220060003, 1000220060002, 1000220060001",0,1,01000220060002020,1,1,1122,4,4,76.4,76.4,6,3
24464,1169772,Dz,01009255246,"Tērbatas iela 33/35 - 41, Rīga, LV-1011",NULL,Rīga,NULL,11/10/2023,86000,01000220060,328,71393,10.16, 07,"703(1811), 801(390), 1001(10)",3,01000220060001,328,71393,Triju vai vairāku dzīvokļu mājas,1122,6,855.4,3890.3,17919,2907 - Māla ķieģeļi,"1910, 2020",32,"1000220060003, 1000220060002, 1000220060001",0,1,01000220060001039,1,1,1122,1,1,32.8,32.8,3,1
24464,1152971,Dz,01009255254,"Tērbatas iela 33/35 - 42, Rīga, LV-1011",NULL,Rīga,NULL,8/15/2023,55000,01000220060,1047,71393,32.42, 07,"703(1811), 801(390), 1001(10)",3,01000220060001,1047,71393,Triju vai vairāku dzīvokļu mājas,1122,6,855.4,3890.3,17919,2907 - Māla ķieģeļi,"1910, 2020",32,"1000220060003, 1000220060002, 1000220060001",0,1,01000220060001011,1,1,1122,2,2,104.7,104.7,10,5
24464,1152970,Dz,01009255238,"Tērbatas iela 33/35 - 44, Rīga, LV-1011",NULL,Rīga,NULL,8/15/2023,36000,01000220060,96,10199,20.81, 07,"703(1811), 801(390), 1001(10)",3,01000220060001,96,10199,Triju vai vairāku dzīvokļu mājas,1122,6,855.4,3890.3,17919,2907 - Māla ķieģeļi,"1910, 2020",32,"1000220060003, 1000220060002, 1000220060001",0,1,01000220060001014,1,1,1122,2,2,67.2,67.2,6,3
24464,1167923,Dz,01009255238,"Tērbatas iela 33/35 - 44, Rīga, LV-1011",NULL,Rīga,NULL,11/17/2023,128000,01000220060,96,10199,20.81, 07,"703(1811), 801(390), 1001(10)",3,01000220060001,96,10199,Triju vai vairāku dzīvokļu mājas,1122,6,855.4,3890.3,17919,2907 - Māla ķieģeļi,"1910, 2020",32,"1000220060003, 1000220060002, 1000220060001",0,1,01000220060001014,1,1,1122,2,2,67.2,67.2,6,3
24464,1165619,Dz,01009255243,"Tērbatas iela 33/35 - 54A, Rīga, LV-1011",NULL,Rīga,NULL,11/1/2023,136000,01000220060,14,1457,21.25, 07,"703(1811), 801(390), 1001(10)",3,01000220060001,14,1457,Triju vai vairāku dzīvokļu mājas,1122,6,855.4,3890.3,17919,2907 - Māla ķieģeļi,"1910, 2020",32,"1000220060003, 1000220060002, 1000220060001",0,1,01000220060001034,1,1,1122,6,6,68.6,68.6,4,3
24464,1124793,Dz,01009255261,"Tērbatas iela 33/35 - 55, Rīga, LV-1011",NULL,Rīga,NULL,1/24/2023,70000,01000220060,34,5109,14.71, 07,"703(1811), 801(390), 1001(10)",3,01000220060001,34,5109,Triju vai vairāku dzīvokļu mājas,1122,6,855.4,3875.3,17919,2907 - Māla ķieģeļi,"1910, 2020",32,"1000220060003, 1000220060002, 1000220060001",0,1,01000220060001028,1,1,1122,1,1,47.6,47.6,8,2
24464,1141197,Dz,01009255222,"Tērbatas iela 33/35 - 56, Rīga, LV-1011",NULL,Rīga,NULL,5/25/2023,35000,01000220060,43,5109,18.61, 07,"703(1811), 801(390), 1001(10)",3,01000220060001,43,5109,Triju vai vairāku dzīvokļu mājas,1122,6,855.4,3875.3,17919,2907 - Māla ķieģeļi,"1910, 2020",32,"1000220060003, 1000220060002, 1000220060001",0,1,01000220060001029,1,1,1122,-1,-1,60.2,60.2,8,1
2211,1176715,Dz,01009126189,"Tērbatas iela 37 - 18, Rīga, LV-1011",NULL,Rīga,NULL,2/1/2024,71700,01000220063,3585,113072,22.8, 07,"702(308), 703(286), 801(116), 1002(9)",3,01000220063002,3585,113072,Triju vai vairāku dzīvokļu mājas,1122,6,279,1243.2,5771,2908 - Silikātķieģeļi,1905,35,"1000220063003, 1000220063002, 1000220063001",0,1,01000220063002009,1,1,1122,6,6,71.7,71.7,7,3
24464,1157609,Dz,01009947479,"Tērbatas iela 37 - 4, Rīga, LV-1011",NULL,Rīga,NULL,9/13/2023,85000,01000220063,4205,113072,26.74, 07,"702(308), 703(286), 801(116), 1002(9)",3,01000220063001,4205,113072,Triju vai vairāku dzīvokļu mājas,1122,5,294.9,1313.8,6094,2907 - Māla ķieģeļi,1900,33,"1000220063003, 1000220063002, 1000220063001",0,1,01000220063001004,1,1,1122,3,3,84.1,84.1,10,3
2211,1176882,T,01009953510,"Tērbatas iela 37 - 9A, Rīga, LV-1011",NULL,Rīga,NULL,1/23/2024,12500,01000220063,685,14134,34.85, 07,"702(308), 703(286), 801(116), 1002(9)",3,01000220063002,685,14134,Triju vai vairāku dzīvokļu mājas,1122,6,279,1243.2,5771,2908 - Silikātķieģeļi,1905,35,"1000220063003, 1000220063002, 1000220063001",1,0,01000220063002012,1,1,1230,-1,-1,109.6,0,13,0
24464,1124227,T,01009953510,"Tērbatas iela 37 - 9A, Rīga, LV-1011",NULL,Rīga,NULL,1/24/2023,6000,01000220063,685,14134,34.85, 07,"702(308), 703(286), 801(116), 1002(9)",3,01000220063002,685,14134,Triju vai vairāku dzīvokļu mājas,1122,6,279,1243.2,5771,2908 - Silikātķieģeļi,1905,35,"1000220063003, 1000220063002, 1000220063001",1,0,01000220063002012,1,1,1230,-1,-1,109.6,0,13,0
24464,1141150,Dz,01009095449,"Tērbatas iela 38 - 2D, Rīga, LV-1011",NULL,Rīga,NULL,5/18/2023,182000,01000220067,789,31409,20.47, 07,"703(781), 801(34)",1,01000220067001,789,31409,Triju vai vairāku dzīvokļu mājas,1122,7,620.3,3461.1,14306,2907 - Māla ķieģeļi,1914,20,01000220067001,0,1,01000220067001004,1,1,1122,2,2,78.9,78.9,5,3
24464,1130861,Dz,01009204099,"Tērbatas iela 38 - 5F, Rīga, LV-1011",NULL,Rīga,NULL,3/16/2023,172500,01000220067,657,31409,17.05, 07,"703(781), 801(34)",1,01000220067001,657,31409,Triju vai vairāku dzīvokļu mājas,1122,7,620.3,3461.1,14306,2907 - Māla ķieģeļi,1914,20,01000220067001,0,1,01000220067001033,1,1,1122,5,5,65.7,65.7,5,2
24464,1128144,T,01009095465,"Tērbatas iela 38 - 6, Rīga, LV-1011",NULL,Rīga,NULL,2/1/2023,12700,01000220067,595080,52358803,9.26, 07,"703(781), 801(34)",1,01000220067001,595080,52358803,Triju vai vairāku dzīvokļu mājas,1122,7,620.3,3461.1,14306,2907 - Māla ķieģeļi,1914,20,01000220067001,1,0,01000220067001032,174,1667,1274,-1,-1,333.4,0,19,0
24464,1127839,Dz,01009204090,"Tērbatas iela 38 - 6A, Rīga, LV-1011",NULL,Rīga,NULL,2/1/2023,291000,01000220067,1354,31409,35.13, 07,"703(781), 801(34)",1,01000220067001,1354,31409,Triju vai vairāku dzīvokļu mājas,1122,7,620.3,3461.1,14306,2907 - Māla ķieģeļi,1914,20,01000220067001,0,1,01000220067001018,1,1,1122,6,6,131.5,131.5,8,3
24464,1120964,Dz,01009234731,"Tērbatas iela 38 - 6C, Rīga, LV-1011",NULL,Rīga,NULL,12/8/2022,25000,01000220067,389,62818,5.05, 07,"703(781), 801(34)",1,01000220067001,389,62818,Triju vai vairāku dzīvokļu mājas,1122,7,620.3,3461.1,14306,2907 - Māla ķieģeļi,1914,20,01000220067001,0,1,01000220067001035,1,2,1122,6,6,37.6,37.6,3,2
24464,1120962,Dz,01009204092,"Tērbatas iela 38 - 6D, Rīga, LV-1011",NULL,Rīga,NULL,12/8/2022,30000,01000220067,425,62818,5.51, 07,"703(781), 801(34)",1,01000220067001,425,62818,Triju vai vairāku dzīvokļu mājas,1122,7,620.3,3461.1,14306,2907 - Māla ķieģeļi,1914,20,01000220067001,0,1,01000220067001020,1,2,1122,6,6,41.2,41.2,3,2
24464,1137488,Dz,01000210044,"Tērbatas iela 4 - 46, Rīga, LV-1050",NULL,Rīga,NULL,4/25/2023,146800,01000210044,659,675100,2.04, 08,"703(843), 801(1251)",4,01000210044001,659,675100,Triju vai vairāku dzīvokļu mājas,1122,7,1382.8,7131.4,30707,2907 - Māla ķieģeļi,1900,45,"1000210044004, 1000210044003, 1000210044002, 1000210044001",0,1,01000210044001052,1,1,1122,7,7,59.8,55.8,4,2
24464,1154347,Dz,01009169160,"Tērbatas iela 41/43 - 19B, Rīga, LV-1011",NULL,Rīga,NULL,8/5/2023,58750,01000220065,235,34063,9.35, 07,"702(291), 703(864), 801(195), 902(5)",3,01000220065001,235,34063,Triju vai vairāku dzīvokļu mājas,1122,7,793.2,3890,18017,2907 - Māla ķieģeļi,1900,31,"1000220065003, 1000220065002, 1000220065001",0,1,01000220065001028,1,1,1122,6,6,32.8,32.8,2,1
24464,1161776,Dz,01009169160,"Tērbatas iela 41/43 - 19B, Rīga, LV-1011",NULL,Rīga,NULL,10/10/2023,66500,01000220065,235,34063,9.35, 07,"702(291), 703(864), 801(195), 902(5)",3,01000220065001,235,34063,Triju vai vairāku dzīvokļu mājas,1122,7,793.2,3890,18017,2907 - Māla ķieģeļi,1900,31,"1000220065003, 1000220065002, 1000220065001",0,1,01000220065001028,1,1,1122,6,6,32.8,32.8,2,1
24464,1150758,Dz,01000220120,"Tērbatas iela 42/44 - 15, Rīga, LV-1011",NULL,Rīga,NULL,7/27/2023,138000,01000220120,1,25,27.12, 07,"702(447), 801(231)",2,01000220120001,1,25,Triju vai vairāku dzīvokļu mājas,1122,5,506.1,2378,10416,2908 - Silikātķieģeļi,1940,30,"1000220120002, 1000220120001",0,1,01000220120001015,1,1,1122,4,4,94.2,94.2,8,3
24464,1126627,Dz,01000220120,"Tērbatas iela 42/44 - 5, Rīga, LV-1011",NULL,Rīga,NULL,2/7/2023,120000,01000220120,1,20,33.9, 07,"702(447), 801(231)",2,01000220120001,1,20,Triju vai vairāku dzīvokļu mājas,1122,5,506.1,2378,10416,2908 - Silikātķieģeļi,1940,30,"1000220120002, 1000220120001",0,1,01000220120001005,1,1,1122,4,4,100.6,100.6,8,4
2211,1176294,Dz,01009140230,"Tērbatas iela 46 - 6, Rīga, LV-1011",NULL,Rīga,NULL,12/15/2023,170000,01000220093,147,4972,18.89, 07,"703(500), 801(139)",1,01000220093001,147,4972,Triju vai vairāku dzīvokļu mājas,1122,6,607.7,2754.3,11951,2907 - Māla ķieģeļi,1935,32,01000220093001,0,1,01000220093001006,1,1,1122,3,3,74.6,74.6,7,4
24464,1161494,Dz,01009231075,"Tērbatas iela 59/61 - 107, Rīga, LV-1001",NULL,Rīga,NULL,10/5/2023,115000,01000280070,521,95111,15.04, 07,"703(2441), 801(215), 902(84), 1001(6)",1,01000280070001,521,95111,Triju vai vairāku dzīvokļu mājas,1122,7,1974.2,11795.2,44976,2907 - Māla ķieģeļi,1911,43,01000280070001,0,1,01000280070001107,1,1,1122,2,6,52.9,52.9,3,1
24464,1124492,T,01009231076,"Tērbatas iela 59/61 - 23A, Rīga, LV-1001",NULL,Rīga,NULL,1/27/2023,175000,01000280070,994,95111,28.7, 07,"703(2441), 801(215), 902(84), 1001(6)",1,01000280070001,994,95111,Triju vai vairāku dzīvokļu mājas,1122,7,1974.2,11794.4,44976,2907 - Māla ķieģeļi,1911,43,01000280070001,1,0,01000280070001108,1,1,1264,-1,-1,99.4,0,9,0
24464,1127773,Dz,01009230974,"Tērbatas iela 59/61 - 7, Rīga, LV-1001",NULL,Rīga,NULL,2/23/2023,333000,01000280070,1775,95111,51.25, 07,"703(2441), 801(215), 902(84), 1001(6)",1,01000280070001,1775,95111,Triju vai vairāku dzīvokļu mājas,1122,7,1974.2,11794.4,44976,2907 - Māla ķieģeļi,1911,43,01000280070001,0,1,01000280070001007,1,1,1122,5,5,177.5,175.4,12,7
24464,1161678,Dz,01009043926,"Tērbatas iela 6/8 - 24, Rīga, LV-1050",NULL,Rīga,NULL,10/11/2023,220000,01000210043,362,23901,34.58, 07,"601(109), 702(314), 703(1393), 801(428), 1001(23), 1104(16)",8,01000210043001,362,23901,Triju vai vairāku dzīvokļu mājas,1122,7,572.6,2882.8,14121,2907 - Māla ķieģeļi,"1906, 2015",57,"1000210043008, 1000210043007, 1000210043006, 1000210043005, 1000210043004, 1000210043003, 1000210043002, 1000210043001",0,1,01000210043001024,1,1,1122,5,5,106.3,106.3,7,3
